File,Interaction,Gender,Duration,Emotion,Emotion_Id,Valence,Activation,Dominance
Ses03M_script02_2_M033-0,scripted,Male,1.9137000000000057,angry,0,3.0000,3.0000,3.3333
Ses03M_script02_2_M036-2,scripted,Male,3.6677999999999997,sad,2,2.6667,2.6667,2.0000
Ses03M_script02_2_M037-2,scripted,Male,4.829599999999971,sad,2,2.3333,2.6667,2.3333
Ses03M_script02_2_M041-1,scripted,Male,3.226600000000019,happy,1,3.6667,2.6667,2.6667
Ses03M_script02_2_M042-1,scripted,Male,4.055099999999982,happy,1,3.6667,2.6667,2.6667
Ses03M_script02_2_M045-1,scripted,Male,6.128200000000049,happy,1,4.0000,2.6667,3.0000
Ses03M_script02_2_M046-1,scripted,Male,2.733799999999974,happy,1,3.6667,2.6667,2.0000
Ses03M_script03_1_F003-1,scripted,Female,2.1499999999999986,happy,1,3.0000,2.5000,3.5000
Ses03M_script03_1_F004-1,scripted,Female,3.0650000000000013,happy,1,2.0000,3.5000,3.5000
Ses03M_script03_1_F005-1,scripted,Female,4.642499999999998,happy,1,5.0000,4.5000,3.5000
Ses03M_script03_1_F006-1,scripted,Female,1.7899999999999991,happy,1,4.0000,3.0000,3.5000
Ses03M_script03_1_F018-2,scripted,Female,1.960000000000008,sad,2,4.0000,2.5000,3.0000
Ses03M_script03_1_M004-1,scripted,Male,1.7225000000000001,happy,1,3.5000,3.5000,3.5000
Ses03M_script03_1_M006-1,scripted,Male,1.8500000000000014,happy,1,2.5000,3.0000,3.5000
Ses03M_script03_1_M035-3,scripted,Male,2.25,neutral,3,3.0000,2.5000,3.5000
Ses03M_script03_2_F000-3,scripted,Female,3.328500000000002,neutral,3,3.0000,4.0000,3.5000
Ses03M_script03_2_F001-0,scripted,Female,3.093700000000002,angry,0,2.0000,3.5000,4.0000
Ses03M_script03_2_F003-3,scripted,Female,4.377199999999995,neutral,3,2.0000,2.0000,3.5000
Ses03M_script03_2_F004-3,scripted,Female,3.2601999999999975,neutral,3,3.5000,3.5000,3.5000
Ses03M_script03_2_F006-3,scripted,Female,4.422499999999999,neutral,3,2.0000,3.5000,3.0000
Ses03M_script03_2_F010-0,scripted,Female,3.65270000000001,angry,0,2.5000,2.5000,3.5000
Ses03M_script03_2_F011-0,scripted,Female,4.452600000000004,angry,0,2.0000,4.0000,3.5000
Ses03M_script03_2_F012-3,scripted,Female,3.0942000000000007,neutral,3,3.0000,2.5000,3.5000
Ses03M_script03_2_F014-0,scripted,Female,1.6905000000000001,angry,0,1.5000,3.0000,4.5000
Ses03M_script03_2_F016-3,scripted,Female,4.047499999999999,neutral,3,2.0000,3.0000,2.5000
Ses03M_script03_2_F017-3,scripted,Female,5.515000000000001,neutral,3,3.0000,3.0000,3.5000
Ses03M_script03_2_F024-0,scripted,Female,2.5801999999999907,angry,0,2.5000,3.5000,4.0000
Ses03M_script03_2_F025-0,scripted,Female,1.796199999999999,angry,0,1.5000,4.0000,4.5000
Ses03M_script03_2_F028-0,scripted,Female,2.3093999999999824,angry,0,1.5000,3.0000,4.0000
Ses03M_script03_2_F029-0,scripted,Female,4.003999999999991,angry,0,2.0000,3.5000,4.5000
Ses03M_script03_2_F030-0,scripted,Female,1.743300000000005,angry,0,2.0000,2.0000,3.5000
Ses03M_script03_2_F031-0,scripted,Female,6.822399999999988,angry,0,1.5000,4.0000,4.5000
Ses03M_script03_2_F032-0,scripted,Female,1.9025000000000034,angry,0,2.0000,3.0000,4.0000
Ses03M_script03_2_F033-0,scripted,Female,4.316800000000001,angry,0,2.5000,3.0000,4.0000
Ses03M_script03_2_F036-3,scripted,Female,2.121700000000004,neutral,3,3.0000,2.5000,3.5000
Ses03M_script03_2_F038-0,scripted,Female,6.159599999999983,angry,0,2.0000,3.5000,4.0000
Ses03M_script03_2_F039-0,scripted,Female,4.6790000000000305,angry,0,1.5000,3.5000,4.0000
Ses03M_script03_2_F040-0,scripted,Female,3.681699999999978,angry,0,2.0000,4.0000,4.5000
Ses03M_script03_2_F041-0,scripted,Female,9.810899999999947,angry,0,1.5000,4.0000,4.5000
Ses03M_script03_2_F042-0,scripted,Female,6.9582000000000335,angry,0,1.5000,4.0000,4.5000
Ses03M_script03_2_F043-0,scripted,Female,4.157300000000021,angry,0,1.5000,4.5000,4.5000
Ses03M_script03_2_F044-0,scripted,Female,14.05219999999997,angry,0,1.0000,5.0000,5.0000
Ses03M_script03_2_F045-0,scripted,Female,4.959000000000003,angry,0,1.0000,4.5000,5.0000
Ses03M_script03_2_M000-3,scripted,Male,5.8826,neutral,3,4.0000,2.5000,4.0000
Ses03M_script03_2_M003-0,scripted,Male,3.592100000000002,angry,0,2.5000,2.5000,3.5000
Ses03M_script03_2_M004-0,scripted,Male,3.079099999999997,angry,0,2.5000,3.5000,3.5000
Ses03M_script03_2_M005-0,scripted,Male,3.890900000000002,angry,0,2.0000,3.5000,4.5000
Ses03M_script03_2_M006-0,scripted,Male,2.6539999999999964,angry,0,2.0000,3.0000,4.0000
Ses03M_script03_2_M007-0,scripted,Male,3.064,angry,0,2.0000,2.5000,4.0000
Ses03M_script03_2_M008-0,scripted,Male,2.9244999999999948,angry,0,2.0000,2.5000,3.0000
Ses03M_script03_2_M009-3,scripted,Male,1.8866999999999905,neutral,3,3.0000,3.0000,3.5000
Ses03M_script03_2_M010-3,scripted,Male,2.3415999999999997,neutral,3,3.0000,2.5000,3.0000
Ses03M_script03_2_M011-0,scripted,Male,4.180999999999997,angry,0,2.5000,3.0000,3.0000
Ses03M_script03_2_M012-0,scripted,Male,5.222399999999993,angry,0,2.0000,3.0000,4.0000
Ses03M_script03_2_M014-0,scripted,Male,4.950800000000001,angry,0,2.0000,2.5000,3.5000
Ses03M_script03_2_M019-3,scripted,Male,3.18480000000001,neutral,3,3.5000,3.0000,3.0000
Ses03M_script03_2_M020-3,scripted,Male,2.097999999999999,neutral,3,3.5000,3.0000,3.0000
Ses03M_script03_2_M021-3,scripted,Male,2.656499999999994,neutral,3,3.0000,2.5000,2.5000
Ses03M_script03_2_M029-0,scripted,Male,2.407499999999999,angry,0,2.0000,3.0000,4.0000
Ses03M_script03_2_M030-0,scripted,Male,9.116599999999977,angry,0,1.0000,4.0000,4.5000
Ses03M_script03_2_M031-0,scripted,Male,8.512499999999989,angry,0,2.0000,2.5000,4.5000
Ses03M_script03_2_M032-0,scripted,Male,5.438900000000018,angry,0,2.5000,2.5000,3.5000
Ses03M_script03_2_M033-0,scripted,Male,4.3478999999999814,angry,0,2.0000,2.0000,4.0000
Ses03M_script03_2_M034-0,scripted,Male,2.7456999999999994,angry,0,2.0000,3.0000,3.5000
Ses03M_script03_2_M038-0,scripted,Male,2.661599999999993,angry,0,2.0000,2.5000,3.0000
Ses03M_script03_2_M039-0,scripted,Male,4.045099999999991,angry,0,1.5000,4.5000,4.5000
Ses03M_script03_2_M040-0,scripted,Male,3.990600000000029,angry,0,1.5000,4.0000,4.5000
Ses03M_script03_2_M041-0,scripted,Male,2.943300000000022,angry,0,2.0000,2.0000,4.0000
Ses03M_script03_2_M042-0,scripted,Male,11.320299999999975,angry,0,1.5000,3.0000,4.5000
Ses03M_script03_2_M043-0,scripted,Male,3.1468999999999596,angry,0,1.5000,3.5000,4.5000
Ses03M_script03_2_M044-0,scripted,Male,1.9562999999999988,angry,0,1.5000,3.0000,4.0000
Ses03M_script03_2_M045-0,scripted,Male,12.050200000000018,angry,0,1.0000,4.5000,5.0000
Ses03M_script03_2_M046-0,scripted,Male,1.7637999999999465,angry,0,1.0000,3.0000,3.5000
Ses04F_impro01_F004-0,improvised,Female,3.009999999999998,angry,0,2.0000,4.0000,4.5000
Ses04F_impro01_F008-0,improvised,Female,4.099999999999994,angry,0,1.5000,4.0000,4.5000
Ses04F_impro01_F009-0,improvised,Female,7.013400000000004,angry,0,1.5000,4.0000,4.5000
Ses04F_impro01_F010-0,improvised,Female,6.780000000000001,angry,0,2.0000,4.5000,4.5000
Ses04F_impro01_F012-0,improvised,Female,5.780000000000001,angry,0,2.0000,4.5000,5.0000
Ses04F_impro01_F014-0,improvised,Female,10.029999999999987,angry,0,1.5000,4.0000,5.0000
Ses04F_impro01_F016-0,improvised,Female,4.449999999999989,angry,0,2.0000,4.5000,4.5000
Ses04F_impro01_F019-0,improvised,Female,2.039999999999992,angry,0,2.0000,3.0000,4.0000
Ses04F_impro01_F021-0,improvised,Female,3.5999999999999943,angry,0,1.5000,4.5000,4.5000
Ses04F_impro01_F022-0,improvised,Female,6.969999999999999,angry,0,1.5000,4.5000,5.0000
Ses04F_impro01_M005-0,improvised,Male,1.7100000000000009,angry,0,2.5000,3.0000,3.5000
Ses04F_impro01_M008-0,improvised,Male,3.4000000000000057,angry,0,2.5000,3.0000,3.5000
Ses04F_impro01_M011-0,improvised,Male,2.5600000000000023,angry,0,1.5000,4.5000,4.5000
Ses04F_impro01_M014-0,improvised,Male,4.980000000000004,angry,0,2.5000,3.0000,4.0000
Ses04F_impro01_M021-0,improvised,Male,2.719999999999999,angry,0,2.0000,4.0000,4.5000
Ses04F_impro01_M023-0,improvised,Male,2.5200000000000102,angry,0,1.5000,4.5000,5.0000
Ses04F_impro01_M024-0,improvised,Male,4.25,angry,0,1.0000,4.5000,5.0000
Ses04F_impro02_F000-2,improvised,Female,3.610000000000001,sad,2,1.5000,1.0000,2.0000
Ses04F_impro02_F001-2,improvised,Female,2.7600000000000016,sad,2,1.5000,1.5000,2.0000
Ses04F_impro02_F002-2,improvised,Female,10.229999999999997,sad,2,1.5000,2.0000,2.0000
Ses04F_impro02_F003-2,improvised,Female,5.480000000000004,sad,2,2.0000,2.5000,2.5000
Ses04F_impro02_F005-2,improvised,Female,3.969999999999999,sad,2,1.5000,2.0000,2.5000
Ses04F_impro02_F006-2,improvised,Female,3.1299999999999955,sad,2,1.5000,3.0000,3.0000
Ses04F_impro02_F007-2,improvised,Female,7.290300000000002,sad,2,2.0000,3.0000,3.5000
Ses04F_impro02_F009-2,improvised,Female,9.528300000000002,sad,2,1.5000,2.5000,2.5000
Ses04F_impro02_F011-2,improvised,Female,2.5600000000000023,sad,2,1.5000,2.5000,2.0000
Ses04F_impro02_F012-0,improvised,Female,4.969600000000014,angry,0,2.0000,3.0000,3.5000
Ses04F_impro02_F017-0,improvised,Female,2.700000000000017,angry,0,1.5000,2.0000,2.0000
Ses04F_impro02_F018-0,improvised,Female,2.3700000000000045,angry,0,1.5000,3.0000,2.5000
Ses04F_impro02_F022-0,improvised,Female,2.643000000000029,angry,0,1.5000,2.5000,2.5000
Ses04F_impro02_F023-2,improvised,Female,9.5,sad,2,1.5000,3.5000,2.0000
Ses04F_impro02_F024-2,improvised,Female,1.5300000000000296,sad,2,1.5000,3.0000,1.0000
Ses04F_impro02_M000-2,improvised,Male,4.2863,sad,2,2.5000,1.5000,2.0000
Ses04F_impro02_M001-2,improvised,Male,4.120000000000001,sad,2,2.0000,2.5000,2.0000
Ses04F_impro02_M004-2,improvised,Male,8.652900000000002,sad,2,1.5000,2.0000,2.0000
Ses04F_impro02_M012-2,improvised,Male,6.939999999999998,sad,2,1.5000,2.0000,2.5000
Ses04F_impro02_M018-0,improvised,Male,2.9199999999999875,angry,0,2.5000,3.5000,3.0000
Ses04F_impro02_M020-0,improvised,Male,8.810000000000002,angry,0,2.0000,3.0000,2.5000
Ses04F_impro02_M021-0,improvised,Male,6.710000000000008,angry,0,2.0000,3.5000,3.0000
Ses04F_impro02_M024-2,improvised,Male,6.839999999999975,sad,2,1.5000,2.0000,2.0000
Ses04F_impro02_M025-2,improvised,Male,3.790900000000022,sad,2,2.0000,2.0000,2.5000
Ses04F_impro02_M026-2,improvised,Male,9.730000000000018,sad,2,2.0000,2.0000,2.5000
Ses04F_impro03_F000-1,improvised,Female,2.9027000000000003,happy,1,5.0000,4.0000,4.5000
Ses04F_impro03_F001-1,improvised,Female,4.1899999999999995,happy,1,5.0000,4.5000,4.5000
Ses04F_impro03_F002-1,improvised,Female,1.5199999999999996,happy,1,4.5000,4.5000,4.5000
Ses04F_impro03_F003-1,improvised,Female,3.530000000000001,happy,1,5.0000,5.0000,5.0000
Ses04F_impro03_F004-1,improvised,Female,1.8031000000000006,happy,1,5.0000,4.5000,4.0000
Ses04F_impro03_F005-1,improvised,Female,1.6330000000000027,happy,1,4.5000,4.0000,4.0000
Ses04F_impro03_F006-1,improvised,Female,2.3999999999999986,happy,1,4.5000,3.5000,4.0000
Ses04F_impro03_F007-1,improvised,Female,10.93,happy,1,4.0000,4.0000,4.0000
Ses04F_impro03_F009-1,improvised,Female,3.1799999999999997,happy,1,5.0000,4.0000,4.5000
Ses04F_impro03_F010-1,improvised,Female,9.500000000000007,happy,1,4.0000,4.0000,4.0000
Ses04F_impro03_F011-1,improvised,Female,1.4470000000000027,happy,1,4.5000,3.5000,3.5000
Ses04F_impro03_F012-1,improvised,Female,1.9299999999999926,happy,1,3.5000,3.5000,4.0000
Ses04F_impro03_F013-1,improvised,Female,5.299999999999997,happy,1,4.0000,3.5000,4.0000
Ses04F_impro03_F014-1,improvised,Female,3.6000000000000085,happy,1,3.5000,3.5000,3.5000
Ses04F_impro03_F015-1,improvised,Female,5.159999999999997,happy,1,4.0000,3.0000,4.0000
Ses04F_impro03_F016-1,improvised,Female,1.6600000000000108,happy,1,4.5000,4.0000,3.5000
Ses04F_impro03_F017-1,improvised,Female,1.25,happy,1,4.5000,3.5000,4.0000
Ses04F_impro03_F018-1,improvised,Female,6.819999999999993,happy,1,4.0000,4.0000,3.5000
Ses04F_impro03_F034-1,improvised,Female,5.300000000000011,happy,1,4.0000,3.5000,4.0000
Ses04F_impro03_F036-1,improvised,Female,1.0600000000000023,happy,1,4.0000,3.5000,4.0000
Ses04F_impro03_F038-1,improvised,Female,3.969999999999999,happy,1,4.0000,4.0000,4.5000
Ses04F_impro03_F040-1,improvised,Female,1.4499999999999886,happy,1,4.5000,3.5000,3.0000
Ses04F_impro03_F041-1,improvised,Female,1.6200000000000045,happy,1,4.5000,3.5000,3.0000
Ses04F_impro03_F042-1,improvised,Female,3.990000000000009,happy,1,5.0000,4.0000,4.0000
Ses04F_impro03_F043-1,improvised,Female,4.630000000000024,happy,1,4.5000,4.0000,4.5000
Ses04F_impro03_F044-1,improvised,Female,2.75,happy,1,5.0000,3.5000,3.5000
Ses04F_impro03_F045-1,improvised,Female,3.1547999999999945,happy,1,4.0000,3.0000,3.5000
Ses04F_impro03_F047-1,improvised,Female,2.069999999999993,happy,1,4.5000,3.0000,4.0000
Ses04F_impro03_F048-1,improvised,Female,2.0600000000000023,happy,1,3.0000,3.5000,3.5000
Ses04F_impro03_F050-1,improvised,Female,6.080000000000041,happy,1,4.0000,3.5000,4.0000
Ses04F_impro03_F051-1,improvised,Female,3.6970000000000027,happy,1,4.5000,4.0000,4.0000
Ses04F_impro03_F052-1,improvised,Female,1.3700000000000045,happy,1,4.5000,4.0000,3.5000
Ses04F_impro03_M000-3,improvised,Male,2.920000000000001,neutral,3,3.5000,3.0000,3.5000
Ses04F_impro03_M001-3,improvised,Male,6.68,neutral,3,4.0000,2.5000,3.0000
Ses04F_impro03_M003-1,improvised,Male,2.5199999999999996,happy,1,4.0000,3.0000,4.5000
Ses04F_impro03_M004-1,improvised,Male,1.6799999999999997,happy,1,4.5000,3.5000,4.0000
Ses04F_impro03_M005-1,improvised,Male,1.7399999999999984,happy,1,4.0000,3.5000,4.0000
Ses04F_impro03_M014-1,improvised,Male,2.5700000000000074,happy,1,4.0000,3.0000,3.5000
Ses04F_impro03_M018-3,improvised,Male,1.4599999999999937,neutral,3,2.0000,2.5000,3.0000
Ses04F_impro03_M019-3,improvised,Male,2.6700000000000017,neutral,3,2.5000,3.0000,3.5000
Ses04F_impro03_M020-3,improvised,Male,8.780000000000001,neutral,3,2.5000,3.0000,3.5000
Ses04F_impro03_M021-3,improvised,Male,2.7900000000000063,neutral,3,2.5000,4.0000,4.0000
Ses04F_impro03_M027-3,improvised,Male,2.7799999999999727,neutral,3,4.0000,2.5000,3.0000
Ses04F_impro03_M028-3,improvised,Male,1.210000000000008,neutral,3,3.0000,3.0000,3.5000
Ses04F_impro03_M029-3,improvised,Male,2.1899999999999977,neutral,3,3.5000,2.5000,2.5000
Ses04F_impro03_M030-3,improvised,Male,3.154200000000003,neutral,3,3.5000,2.5000,2.5000
Ses04F_impro03_M031-3,improvised,Male,0.9800000000000182,neutral,3,3.5000,2.5000,2.0000
Ses04F_impro03_M032-3,improvised,Male,8.629999999999995,neutral,3,3.5000,3.0000,3.5000
Ses04F_impro03_M033-3,improvised,Male,10.639999999999986,neutral,3,4.0000,3.0000,4.0000
Ses04F_impro03_M034-3,improvised,Male,3.6299999999999955,neutral,3,3.5000,2.5000,3.5000
Ses04F_impro03_M035-3,improvised,Male,3.160000000000025,neutral,3,2.0000,3.0000,4.0000
Ses04F_impro03_M036-1,improvised,Male,4.219999999999999,happy,1,4.5000,3.5000,4.5000
Ses04F_impro03_M037-1,improvised,Male,3.509999999999991,happy,1,4.5000,4.0000,4.5000
Ses04F_impro03_M038-1,improvised,Male,3.3100000000000023,happy,1,4.5000,4.0000,4.5000
Ses04F_impro03_M039-1,improvised,Male,4.4199999999999875,happy,1,4.0000,3.5000,4.5000
Ses04F_impro03_M040-1,improvised,Male,4.910000000000025,happy,1,4.0000,2.5000,4.0000
Ses04F_impro03_M041-1,improvised,Male,2.421800000000019,happy,1,4.0000,3.0000,4.0000
Ses04F_impro03_M042-1,improvised,Male,4.9380999999999915,happy,1,4.0000,3.5000,4.0000
Ses04F_impro03_M043-1,improvised,Male,2.0100999999999942,happy,1,4.0000,3.0000,3.0000
Ses04F_impro03_M047-3,improvised,Male,5.979999999999961,neutral,3,2.5000,3.5000,4.5000
Ses04F_impro04_F000-3,improvised,Female,3.8141999999999996,neutral,3,4.0000,2.5000,3.0000
Ses04F_impro04_F005-0,improvised,Female,5.159999999999997,angry,0,1.0000,4.0000,4.5000
Ses04F_impro04_F006-0,improvised,Female,3.660000000000011,angry,0,1.5000,4.5000,4.0000
Ses04F_impro04_F008-0,improvised,Female,13.0,angry,0,2.0000,4.0000,5.0000
Ses04F_impro04_F011-0,improvised,Female,2.8800000000000097,angry,0,1.5000,4.0000,4.5000
Ses04F_impro04_F013-0,improvised,Female,7.079999999999998,angry,0,1.5000,4.5000,4.5000
Ses04F_impro04_F014-0,improvised,Female,1.960000000000008,angry,0,1.5000,4.5000,4.5000
Ses04F_impro04_F015-0,improvised,Female,5.909999999999997,angry,0,1.5000,4.5000,4.5000
Ses04F_impro04_F016-0,improvised,Female,2.0600000000000023,angry,0,2.0000,4.0000,3.5000
Ses04F_impro04_F017-0,improvised,Female,3.6399999999999864,angry,0,1.5000,4.0000,4.0000
Ses04F_impro04_F018-0,improvised,Female,6.900000000000006,angry,0,1.5000,4.5000,4.5000
Ses04F_impro04_F025-0,improvised,Female,4.1299999999999955,angry,0,2.0000,4.0000,4.0000
Ses04F_impro04_F030-0,improvised,Female,6.180000000000007,angry,0,1.5000,4.5000,5.0000
Ses04F_impro04_F031-0,improvised,Female,3.609999999999985,angry,0,1.5000,4.0000,4.5000
Ses04F_impro04_M001-3,improvised,Male,3.0699999999999967,neutral,3,3.0000,3.0000,3.0000
Ses04F_impro04_M002-3,improvised,Male,5.670000000000002,neutral,3,2.5000,2.5000,3.0000
Ses04F_impro04_M003-3,improvised,Male,4.469999999999999,neutral,3,3.0000,2.5000,3.0000
Ses04F_impro04_M004-3,improvised,Male,1.8900000000000006,neutral,3,3.0000,2.0000,2.0000
Ses04F_impro04_M005-3,improvised,Male,2.510000000000005,neutral,3,2.5000,2.5000,2.0000
Ses04F_impro04_M006-3,improvised,Male,3.069999999999993,neutral,3,2.5000,2.5000,3.5000
Ses04F_impro04_M007-3,improvised,Male,1.9300000000000068,neutral,3,3.0000,2.5000,2.5000
Ses04F_impro04_M008-3,improvised,Male,4.709999999999994,neutral,3,2.5000,2.5000,3.5000
Ses04F_impro04_M009-3,improvised,Male,6.909999999999997,neutral,3,3.0000,3.5000,3.5000
Ses04F_impro04_M013-3,improvised,Male,3.809999999999988,neutral,3,2.5000,2.5000,3.0000
Ses04F_impro04_M014-3,improvised,Male,2.030000000000001,neutral,3,3.0000,2.5000,3.0000
Ses04F_impro04_M015-3,improvised,Male,2.680000000000007,neutral,3,2.5000,2.5000,2.0000
Ses04F_impro04_M016-3,improvised,Male,3.6699999999999875,neutral,3,3.0000,2.0000,3.0000
Ses04F_impro04_M017-3,improvised,Male,5.860000000000014,neutral,3,3.0000,2.5000,3.5000
Ses04F_impro04_M018-3,improvised,Male,7.039999999999992,neutral,3,3.0000,2.5000,2.5000
Ses04F_impro04_M019-3,improvised,Male,4.789999999999992,neutral,3,3.5000,2.5000,3.0000
Ses04F_impro04_M020-3,improvised,Male,4.109999999999985,neutral,3,2.5000,3.0000,3.0000
Ses04F_impro04_M021-3,improvised,Male,5.2900000000000205,neutral,3,2.5000,3.0000,3.0000
Ses04F_impro04_M022-3,improvised,Male,6.030000000000001,neutral,3,3.0000,2.5000,2.5000
Ses04F_impro04_M023-3,improvised,Male,6.77000000000001,neutral,3,3.0000,3.0000,2.5000
Ses04F_impro04_M026-3,improvised,Male,4.77000000000001,neutral,3,2.5000,3.0000,3.0000
Ses04F_impro04_M028-3,improvised,Male,2.829999999999984,neutral,3,3.0000,3.0000,3.0000
Ses04F_impro04_M030-3,improvised,Male,2.9499999999999886,neutral,3,3.0000,3.0000,3.0000
Ses04F_impro04_M031-3,improvised,Male,2.2600000000000193,neutral,3,3.5000,2.5000,3.0000
Ses04F_impro04_M033-3,improvised,Male,2.259999999999991,neutral,3,2.5000,2.0000,3.0000
Ses04F_impro05_F004-0,improvised,Female,2.210000000000001,angry,0,2.0000,4.5000,4.0000
Ses04F_impro05_F005-0,improvised,Female,3.3999999999999986,angry,0,1.5000,4.5000,4.5000
Ses04F_impro05_F006-0,improvised,Female,8.420000000000002,angry,0,1.5000,4.5000,4.5000
Ses04F_impro05_F008-0,improvised,Female,3.319999999999993,angry,0,2.0000,4.5000,4.5000
Ses04F_impro05_F009-0,improvised,Female,23.14,angry,0,1.5000,4.5000,5.0000
Ses04F_impro05_F010-0,improvised,Female,4.359999999999999,angry,0,1.5000,4.5000,4.5000
Ses04F_impro05_F011-0,improvised,Female,16.61,angry,0,1.5000,4.5000,5.0000
Ses04F_impro05_F012-0,improvised,Female,9.659999999999997,angry,0,1.5000,4.5000,4.5000
Ses04F_impro05_F013-0,improvised,Female,5.569999999999993,angry,0,1.5000,4.5000,4.5000
Ses04F_impro05_F014-0,improvised,Female,5.869999999999976,angry,0,1.5000,4.5000,4.5000
Ses04F_impro05_F015-0,improvised,Female,9.670000000000016,angry,0,1.5000,4.5000,5.0000
Ses04F_impro05_F016-0,improvised,Female,1.9899999999999807,angry,0,2.0000,4.0000,4.0000
Ses04F_impro05_F017-0,improvised,Female,5.560000000000002,angry,0,1.5000,4.5000,4.5000
Ses04F_impro05_F018-0,improvised,Female,3.0400000000000205,angry,0,1.0000,4.5000,4.5000
Ses04F_impro05_F019-0,improvised,Female,9.240000000000009,angry,0,1.5000,4.5000,5.0000
Ses04F_impro06_F000-2,improvised,Female,2.0148999999999972,sad,2,2.5000,2.0000,2.5000
Ses04F_impro06_F001-2,improvised,Female,11.999999999999993,sad,2,2.0000,3.5000,3.0000
Ses04F_impro06_F002-2,improvised,Female,22.18209999999999,sad,2,1.5000,3.5000,2.5000
Ses04F_impro06_F003-2,improvised,Female,1.9500000000000028,sad,2,2.0000,3.0000,2.5000
Ses04F_impro06_F004-2,improvised,Female,15.91000000000001,sad,2,1.5000,3.0000,3.5000
Ses04F_impro06_F005-2,improvised,Female,15.289999999999992,sad,2,1.5000,3.5000,3.5000
Ses04F_impro06_F006-2,improvised,Female,2.9499999999999886,sad,2,2.0000,2.5000,3.0000
Ses04F_impro06_F007-2,improvised,Female,2.9202999999999975,sad,2,2.0000,2.5000,2.5000
Ses04F_impro06_F008-1,improvised,Female,8.180000000000007,happy,1,4.0000,3.5000,3.0000
Ses04F_impro06_F009-1,improvised,Female,3.0500000000000114,happy,1,4.5000,4.0000,3.5000
Ses04F_impro06_F010-2,improvised,Female,1.8600000000000136,sad,2,2.5000,2.0000,2.5000
Ses04F_impro06_M000-2,improvised,Male,12.0123,sad,2,2.5000,2.0000,2.5000
Ses04F_impro06_M001-2,improvised,Male,24.36,sad,2,2.0000,3.0000,3.0000
Ses04F_impro06_M002-2,improvised,Male,8.8844,sad,2,2.5000,2.5000,2.5000
Ses04F_impro06_M003-2,improvised,Male,1.6499999999999915,sad,2,3.0000,2.0000,2.5000
Ses04F_impro06_M004-3,improvised,Male,6.760000000000005,neutral,3,2.5000,3.0000,3.0000
Ses04F_impro06_M005-2,improvised,Male,4.019999999999996,sad,2,2.5000,3.5000,3.0000
Ses04F_impro06_M006-3,improvised,Male,4.159999999999997,neutral,3,2.5000,2.5000,3.0000
Ses04F_impro06_M007-3,improvised,Male,6.950000000000003,neutral,3,2.5000,2.5000,3.5000
Ses04F_impro06_M008-2,improvised,Male,2.319999999999993,sad,2,2.5000,2.0000,2.5000
Ses04F_impro06_M009-2,improvised,Male,12.175999999999988,sad,2,3.0000,2.5000,3.0000
Ses04F_impro06_M010-2,improvised,Male,2.3200000000000216,sad,2,3.0000,2.5000,2.5000
Ses04F_impro06_M011-2,improvised,Male,7.240000000000009,sad,2,2.5000,3.0000,3.0000
Ses04F_impro06_M012-3,improvised,Male,1.240000000000009,neutral,3,3.5000,3.0000,2.5000
Ses04F_impro06_M013-2,improvised,Male,15.179999999999978,sad,2,4.0000,3.0000,3.0000
Ses04F_impro06_M014-2,improvised,Male,1.7700000000000102,sad,2,3.0000,2.5000,2.5000
Ses04F_impro07_F000-1,improvised,Female,2.13,happy,1,4.5000,3.5000,3.5000
Ses04F_impro07_F001-1,improvised,Female,2.0599999999999996,happy,1,4.5000,3.5000,3.5000
Ses04F_impro07_F002-1,improvised,Female,1.6199999999999992,happy,1,4.5000,4.5000,4.5000
Ses04F_impro07_F003-1,improvised,Female,1.4399999999999995,happy,1,5.0000,4.5000,4.5000
Ses04F_impro07_F004-1,improvised,Female,2.792099999999998,happy,1,4.5000,4.5000,4.0000
Ses04F_impro07_F005-1,improvised,Female,4.59,happy,1,4.5000,4.0000,4.0000
Ses04F_impro07_F006-1,improvised,Female,2.4400000000000013,happy,1,4.5000,4.5000,4.0000
Ses04F_impro07_F007-1,improvised,Female,2.988800000000005,happy,1,4.5000,4.5000,4.5000
Ses04F_impro07_F008-1,improvised,Female,2.289999999999999,happy,1,4.5000,4.5000,4.0000
Ses04F_impro07_F009-1,improvised,Female,2.3800000000000026,happy,1,4.5000,4.5000,4.5000
Ses04F_impro07_F010-1,improvised,Female,4.369999999999997,happy,1,3.5000,3.5000,3.5000
Ses04F_impro07_F011-1,improvised,Female,1.8200000000000003,happy,1,4.5000,3.5000,3.5000
Ses04F_impro07_F012-1,improvised,Female,3.9499999999999957,happy,1,4.5000,4.0000,3.5000
Ses04F_impro07_F013-1,improvised,Female,2.460000000000001,happy,1,3.5000,3.5000,3.5000
Ses04F_impro07_F014-1,improvised,Female,5.669999999999995,happy,1,4.0000,4.0000,4.0000
Ses04F_impro07_F015-1,improvised,Female,2.5,happy,1,4.5000,3.5000,3.5000
Ses04F_impro07_F016-1,improvised,Female,4.560000000000002,happy,1,4.5000,4.0000,3.5000
Ses04F_impro07_F017-1,improvised,Female,2.839999999999989,happy,1,3.5000,2.5000,3.0000
Ses04F_impro07_F018-1,improvised,Female,4.214700000000008,happy,1,4.0000,4.0000,3.5000
Ses04F_impro07_F021-1,improvised,Female,4.199999999999989,happy,1,4.5000,4.5000,4.5000
