File,Gender,Original_Duration,Duration,Emotion,Emotion_Id,min_zcr,spikes_zcr,var_mel_spect,spikes_mel_spect,thpercentile25_chroma_stft,spikes_chroma_stft,mean_spec_bw,max_spec_bw,thpercentile25_rms,var_mfcc1,var_mfcc3,max_mfcc5,var_mfcc5,median_mfcc5,spikes_mfcc6,thpercentile75_mfcc7,max_mfcc7,var_mfcc8,sum_mfcc10,max_mfcc10,thpercentile75_mfcc11,max_mfcc11,sum_mfcc12,kurtosis_mfcc12,mean_mfcc13,mean_mfcc15,spikes_mfcc16,kurtosis_mfcc17,mean_mfcc17,kurtosis_mfcc18,spikes_mfcc19,mean_mfcc19,mean_mfcc20
s2_ha_5,m,3.2,3.2,happiness,1,0.0537109375,26,125.81752014160156,584,0.0070238324941601605,291,1566.909111039186,2541.0591605371355,0.003337530717253685,4862.7705078125,1687.8555908203125,14.719319343566895,356.90606689453125,-10.425137519836426,33,-48.4970622253418,14.298048973083496,321.6598815917969,-69.80780792236328,25.528514862060547,-44.48155303955078,8.203373908996582,-163.40333557128906,-0.10610770699620042,-14.007868766784668,-11.017101287841797,32,-0.2708405087509669,-3.9346694946289062,0.029936031878865066,37,-11.305660247802734,-8.372406005859375
s2_sa_1,m,2.76,2.76,sadness,3,0.0263671875,9,3.272782802581787,338,0.002039476775971707,202,1627.3547680769032,2524.5121562810405,0.0015282184546231293,4499.19140625,996.122314453125,22.959888458251953,221.00497436523438,2.7361392974853516,27,-44.01396892547607,15.404741287231445,292.90789794921875,-50.73433303833008,17.375534057617188,-40.22069065093994,5.598344802856445,-151.49710083007812,-1.3296994919218337,-10.863040924072266,-10.053488731384277,28,-1.1234355266256453,-0.902053713798523,0.160042257651706,22,-11.295122146606445,-10.35231876373291
s2_sa_2,m,4.64,4.64,sadness,3,0.0390625,26,17.0645809173584,539,0.0008572202059440315,319,1580.2271018490453,2450.4329530109603,0.0024274447280913593,5987.9306640625,1256.272216796875,29.976343154907227,111.22299194335938,4.181168556213379,43,-43.85463241577148,10.247485160827637,291.2002868652344,-685.1422729492188,11.536506652832031,-65.48916961669921,1.9647612571716309,196.34774780273438,-0.9188266927343056,-21.053007125854492,-9.477848052978516,35,0.2909192448924758,-5.517768859863281,-0.5312610507954112,36,-9.028791427612305,-5.513148307800293
s2_sa_3,m,4.68,4.68,sadness,3,0.0263671875,26,8.201476097106934,729,0.0011538298614323138,434,1591.9924942197972,2550.9633617026857,0.0015948799555189908,5610.39697265625,1239.0252685546875,30.10381507873535,243.92929077148438,-1.380142092704773,61,-61.99049892425537,4.416977882385254,367.30279541015625,-276.1603698730469,25.704023361206055,-46.30496618270874,-4.232757568359375,-536.4735717773438,0.3682803501934311,-12.639188766479492,-17.70538330078125,49,0.13798437487050608,-4.272528171539307,0.1187061405192531,54,-12.518983840942383,-9.611737251281738
s2_sa_4,m,2.48,2.48,sadness,3,0.02880859375,8,21.35900115966797,279,0.0013560586431412957,181,1479.8721011356963,2470.9628953773886,0.00251651378814131,7092.5810546875,816.1510009765625,20.01516342163086,85.77183532714844,2.6937167644500732,18,-48.12723391532898,-4.5678606033325195,332.0340270996094,43.44184875488281,23.05599594116211,-59.41236880302429,10.479568481445312,87.3996353149414,-0.9567287712535175,-12.907389640808105,-6.719310760498047,24,-0.9750429676931747,-4.822436332702637,-0.8788077179730802,21,-12.368343353271484,-12.144132614135742
s2_sa_5,m,2.48,2.48,sadness,3,0.04833984375,21,3.5990288257598877,498,0.005327244590735063,245,1683.8479914927589,2538.0193116918026,0.000579009942302946,12954.22265625,1994.9964599609375,41.0513801574707,298.3719177246094,-9.990638732910156,34,-40.69227886199951,16.19922637939453,313.825439453125,-90.93595123291016,31.098894119262695,-44.12564056396484,16.12310791015625,-67.540771484375,-0.7994277986435572,-17.798057556152344,-12.955972671508789,36,-0.19733548068107476,-3.684587001800537,0.592661001321805,24,-9.43800163269043,-10.061225891113281
s30_an_1,m,3.32,3.32,anger,0,0.0166015625,20,0.8618825674057007,777,0.0042297640757169574,384,1544.4387386482902,2668.0185005666913,0.00041564085418940524,14393.6494140625,2308.204833984375,53.46512985229492,972.1741943359375,13.121788024902344,47,-67.30235933303832,28.144521713256836,528.6484375,-471.013671875,22.50396728515625,-40.08194684028626,10.613037109375,336.0288391113281,-0.27336491287759124,-10.25497817993164,-12.980990409851074,37,0.5678583340296934,-6.769883632659912,-0.39148418695362563,46,-14.357477188110352,-3.402254581451416
s30_an_2,m,2.96,2.96,anger,0,0.0263671875,24,0.8755795955657959,681,0.004612504721153527,312,1504.1904894054203,2474.360763205039,0.0015626682585570962,6968.54443359375,1449.7886962890625,50.72071838378906,722.0490112304688,11.5215482711792,38,-52.64479356765747,26.784523010253906,373.2542419433594,-868.284423828125,12.942237854003906,-36.59521448135376,16.749088287353516,449.4518737792969,-0.15806610634329177,-16.165119171142578,-7.387502670288086,41,-0.6791427671371224,-7.855401992797852,-0.06563788208357835,36,-14.472875595092773,-1.224545955657959
s30_an_3,m,1.76,1.76,anger,0,0.025390625,21,1.325461983680725,574,0.002176328370696865,197,1359.758615801409,2169.637974902511,0.0017196300555951892,10704.005859375,1416.4608154296875,49.99949645996094,557.59814453125,-0.12987101078033447,20,-53.73092460632324,33.01604461669922,163.44898986816406,-500.9932861328125,18.468063354492188,-36.11142845153809,8.240471839904785,371.0872497558594,-0.16897012332526495,-11.517609596252441,-9.666191101074219,26,-0.5768417983067122,-7.802886486053467,-0.51472469030025,24,-18.045339584350586,-4.244213104248047
s30_an_4,m,2.6,2.6,anger,0,0.0283203125,32,3.686133623123169,656,0.0014886698336340487,269,1461.9647702060727,2698.9638456939097,0.0011140378727577628,8801.8427734375,2355.9462890625,60.80878448486328,568.096923828125,8.12341022491455,34,-60.40507858276367,23.862092971801758,235.59487915039062,-664.8626098632812,36.675384521484375,-41.37352783203125,7.695317268371582,72.77046203613281,-0.13755451505341698,-12.118468284606934,-6.90513277053833,37,-0.27599201429179576,-4.6302595138549805,0.9332221991195095,33,-12.533063888549805,-5.094534397125244
s30_an_5,m,3.12,3.12,anger,0,0.02880859375,27,1.4416346549987793,614,0.0018419902154710145,317,1541.201878629861,2748.5942043390646,0.00022875778617162723,12478.6083984375,1518.0869140625,52.467254638671875,344.31982421875,4.560626029968262,47,-53.85753067970276,18.551246643066406,462.406494140625,-920.28955078125,20.536605834960938,-44.376609001159665,15.263425827026367,705.27978515625,1.2182441595034774,-9.926042556762695,-5.323211669921875,39,-0.9763280897960032,-8.071901321411133,0.543198046813175,44,-9.839835166931152,-3.03141713142395
s30_ha_1,m,2.4,2.4,happiness,1,0.03466796875,11,3.1371700763702393,516,0.0026766061928356066,231,1436.5223954041749,2585.982032548243,0.001595271197729744,8422.361328125,2461.910400390625,38.30371856689453,291.0508117675781,1.2195953130722046,27,-62.11776486396789,4.611811637878418,301.95050048828125,-212.1251983642578,32.151283264160156,-37.98463408470154,8.825980186462402,23.281667709350586,1.0265204257684077,-9.86935806274414,-17.57120132446289,25,-0.4411867281515267,-10.373165130615234,-0.10469659322037783,24,-11.80627727508545,-5.417809009552002
s30_ha_2,m,2.72,2.72,happiness,1,0.013671875,19,3.9072067737579346,657,0.0027417684241663664,259,1464.6921754568968,2462.028077683199,0.001903857053257525,9661.5732421875,2171.32666015625,49.33375549316406,743.9151000976562,-0.31875112652778625,32,-57.609603576660156,46.432212829589844,318.93695068359375,-87.14160919189453,32.79963684082031,-34.48869018554687,7.871962547302246,-18.504737854003906,-0.9314074401986052,-13.859735488891602,-15.323661804199219,30,-0.793829096251871,-2.1888303756713867,0.49651358647557853,32,-11.085199356079102,-0.9528163075447083
s30_ha_3,m,1.92,1.92,happiness,1,0.01611328125,12,9.7724027633667,398,0.003475514912861399,179,1509.6787022606813,2769.947138089767,0.002559146168641746,7004.30712890625,1864.3712158203125,47.29744338989258,945.5888061523438,15.336381912231445,22,-79.50729579925537,36.70764923095703,195.6461181640625,-154.3510284423828,23.695011138916016,-31.12063956260681,8.380769729614258,-2.715407371520996,-0.35348356997065933,-16.889484405517578,-13.224599838256836,26,0.20486742160964821,-9.50693416595459,-0.17302923087375843,21,-10.792573928833008,-2.422302722930908
s30_ha_4,m,1.68,1.68,happiness,1,0.02001953125,11,2.71728515625,408,0.002715386058553122,151,1579.933801406083,2530.453105874363,0.0016358657408272847,12204.4814453125,2494.965087890625,41.96440124511719,658.0861206054688,-4.784210205078125,21,-56.53779550552368,23.598957061767578,229.86758422851562,-111.97025299072266,28.70543098449707,-51.968368949890134,6.150518417358398,210.71377563476562,-0.29559975842634767,-16.67412757873535,-14.088153839111328,15,-0.28105540227834647,-8.494463920593262,-0.3049394448685372,16,-8.435201644897461,-0.007292287889868021
s30_ha_5,m,1.52,1.52,happiness,1,0.01708984375,12,2.000117063522339,375,0.006708952802000567,154,1539.8076138545994,2682.054077128099,0.004082596380030736,12835.638671875,2044.784423828125,56.248207092285156,540.29638671875,4.755247116088867,16,-69.7095796585083,-3.6446914672851562,150.52853393554688,-223.7931671142578,25.73301124572754,-26.46674720287323,13.27113151550293,57.39691925048828,-0.9615277526703139,-13.151392936706543,-16.704971313476562,15,-0.5111163340420597,-8.271854400634766,-0.8241728966126987,18,-15.161547660827637,-0.6004686951637268
s30_sa_1,m,2.04,2.04,sadness,3,0.02392578125,10,1.7342698574066162,427,0.001700425751041621,205,1471.5412571686993,2568.1125613515023,0.0011524361744523048,7734.6767578125,1850.7454833984375,51.42967987060547,947.75537109375,1.3680161237716675,26,-65.35349060058594,19.62978172302246,319.75946044921875,-144.47950744628906,38.540348052978516,-35.63929229736328,8.821866989135742,0.539474368095398,-0.7359574020626987,-13.275965690612793,-12.650724411010742,25,0.10164656208374945,-4.377444744110107,-0.7983797155202605,27,-16.385648727416992,-0.2725064754486084
s30_sa_2,m,2.92,2.92,sadness,3,0.03662109375,16,1.6310571432113647,452,0.00261687045567669,253,1724.54455154801,2786.0818552891556,0.0011270149025949649,5713.63623046875,1779.6314697265625,67.04512023925781,1142.02978515625,21.26734733581543,33,-60.32291596412659,7.487173557281494,278.05609130859375,-101.75206756591797,28.545181274414062,-39.63654960632324,9.394437789916992,-17.947002410888672,0.2884535041891838,-9.534099578857422,-11.708030700683594,32,-0.40538391177485833,-13.108201026916504,0.06941534339160116,31,-10.881941795349121,-2.313028335571289
s30_sa_3,m,3.08,3.08,sadness,3,0.01806640625,16,0.8907907009124756,625,0.0009631699205783661,312,1368.5969816000481,2549.482699332783,0.0012341043839114718,6769.23046875,1879.3455810546875,36.01769256591797,329.0966796875,3.465331792831421,39,-60.156394481658936,18.52763557434082,208.8426513671875,-330.07568359375,34.35723114013672,-32.451940298080444,9.80786418914795,-305.5853576660156,-0.5163879085919341,-11.08903694152832,-7.847524642944336,37,-0.56177611987331,-9.196162223815918,-0.5872150698740204,31,-9.878201484680176,-4.030280590057373
s30_sa_4,m,1.44,1.44,sadness,3,0.01806640625,9,0.5287376642227173,326,0.00657480854075402,150,1537.5368425268118,2633.722854261707,0.000619169262208743,14456.6650390625,1333.3800048828125,59.729774475097656,1304.60986328125,21.919742584228516,16,-54.15368474960327,18.32574462890625,269.4526672363281,-16.46609115600586,30.09453582763672,-35.02181365966797,12.41867446899414,232.62078857421875,-0.4493707274111456,-13.187410354614258,-6.317082405090332,12,-0.7505376254963054,-4.828950881958008,0.30068235928963594,16,-14.493961334228516,-0.2239227592945099
s30_sa_5,m,1.4,1.4,sadness,3,0.02734375,14,3.5004982948303223,260,0.006574554842663929,113,1575.8663024060415,2053.814360015932,0.0016418652865104377,8992.9921875,1194.9273681640625,77.5530014038086,1019.5010986328125,4.2455153465271,14,-64.75419807434082,8.683998107910156,247.22799682617188,36.885616302490234,26.324424743652344,-45.132180290222166,7.010409355163574,127.09050750732422,0.3157105149675785,-13.81265926361084,-12.002511024475098,13,-0.7410904450059186,-12.406888961791992,-0.2941768752168681,11,-15.462151527404785,1.018545389175415
s31_an_1,m,4.2,4.2,anger,0,0.01708984375,27,1.1933131217956543,980,0.0019793995257350616,577,1773.377725361781,2775.8417571772097,0.00014477161817922024,22735.169921875,3043.689453125,23.914596557617188,647.5231323242188,-9.224084854125977,50,-46.04969657897949,15.758651733398438,110.70460510253906,1089.26806640625,39.87912368774414,-36.325348196029665,19.906652450561523,-46.03868103027344,-0.6087243708771752,-5.740364074707031,-15.672624588012695,58,-0.09979418586823785,-5.466221332550049,0.4757669123916153,58,-1.079921841621399,-6.020192623138428
s31_an_2,m,5.08,5.08,anger,0,0.0390625,32,2.9614179134368896,892,0.0007694321019516792,407,1654.9238931794955,2832.6899911273586,0.0011160126951290294,5980.62109375,2213.283203125,37.952125549316406,1066.809326171875,-35.39271545410156,51,-53.34519675254822,30.153358459472656,114.3449478149414,977.6634521484375,48.58573913574219,-31.532295637130737,20.52213478088379,-977.411376953125,-0.5892795749728075,-5.564072608947754,-10.044453620910645,53,0.9573484144433304,0.06863957643508911,1.3507618385343978,46,3.1490659713745117,3.466578245162964
s31_an_3,m,4.12,4.12,anger,0,0.0341796875,27,3.795398473739624,566,0.00020142366858635796,221,1504.2226147081158,2555.732566601775,0.001499695023521781,5000.5859375,1859.607666015625,2.1298813819885254,533.1893920898438,-31.510009765625,21,-57.38048984527588,8.423391342163086,165.18934631347656,820.9967041015625,46.767982482910156,-38.49416133880615,17.58553123474121,-387.3002624511719,-0.9634457425852259,-9.279170036315918,-16.796112060546875,28,0.5310991843836601,-6.970756530761719,-0.673987172827117,28,-8.39081859588623,-7.559542179107666
s31_an_4,m,3.0,3.0,anger,0,0.044921875,31,2.888279438018799,701,0.00038088516215793787,271,1569.6365246749167,2600.2942237525667,0.0015406546590384096,4826.54345703125,1566.31591796875,12.848273277282715,710.9038696289062,-34.57831573486328,45,-60.181927843093874,7.770026206970215,129.8106689453125,434.0492858886719,27.349201202392578,-28.83697667121887,17.926546096801758,-1177.0750732421875,1.4963232194366558,-5.160482406616211,-11.606303215026855,35,-0.11748420944443261,7.977871894836426,-0.5563839631118608,40,18.418621063232422,15.437397003173828
s31_an_5,m,3.44,3.44,anger,0,0.03662109375,39,3.9972922801971436,679,0.0004608902730979025,380,1677.1023344755272,2591.3247626287066,0.0005844963388517499,9102.662109375,1376.4395751953125,22.644302368164062,788.7299194335938,-23.93877410888672,48,-58.10669681549072,-4.24298095703125,221.22610473632812,650.035400390625,36.82647705078125,-35.756909408569335,38.879539489746094,-603.8462524414062,0.02309080053962953,-1.4187208414077759,-11.710694313049316,37,-0.8896948803762936,-11.710916519165039,0.04572828720221356,48,-6.574764251708984,-3.4367330074310303
s31_ha_1,m,2.48,2.48,happiness,1,0.04296875,19,0.7386814951896667,768,0.003976248120306991,323,1608.3662711755292,2893.3552067233336,0.000624681082990719,11688.1865234375,4023.2705078125,28.9741153717041,857.53076171875,-19.706863403320312,28,-52.04107132911682,0.9085845947265625,140.79949951171875,-29.082054138183594,40.667259216308594,-45.754225206375125,17.08300018310547,-118.11268615722656,-0.47020779995751605,-7.65150260925293,-16.98580551147461,34,0.7781502744477602,-10.10488510131836,-0.042223835755103245,35,-7.496116638183594,-3.095707893371582
s31_ha_2,m,4.2,4.2,happiness,1,0.0322265625,31,1.4740056991577148,857,0.00085867388654151,392,1739.3712790604743,2851.764886912356,0.0005777373668388463,9448.8603515625,3932.288330078125,28.76349639892578,854.724853515625,-29.573467254638672,37,-44.74159911155701,17.07206916809082,165.4681396484375,721.9434814453125,46.03038024902344,-41.54718359947205,22.412029266357422,-87.81287384033203,1.0262776256008763,-9.546998977661133,-17.430273056030273,46,-0.5070194948400855,-12.913556098937988,-0.6452657746281196,44,-6.905992031097412,-6.827231407165527
s31_ha_3,m,4.2,4.2,happiness,1,0.02783203125,23,0.7199923396110535,518,0.0032760248990962282,274,1718.855108430887,2762.2386356969205,0.00022867561245220713,13555.478515625,2739.515869140625,30.308631896972656,602.6285400390625,-18.759750366210938,40,-48.30420234680176,3.784393072128296,180.75927734375,930.3526000976562,48.3381233215332,-43.95007244110107,11.559211730957031,-345.1812438964844,-0.22608002488467127,-4.924128532409668,-14.90256118774414,40,0.7120244282310733,-13.371201515197754,-0.5982222682554887,31,-5.103028297424316,-9.961149215698242
s31_ha_4,m,2.96,2.96,happiness,1,0.02490234375,13,2.832728385925293,622,0.00025093818112509325,275,1472.774852463643,2680.940646048252,0.0008253705885726959,6976.49755859375,3311.26123046875,26.88134765625,658.384521484375,-32.69483184814453,38,-53.997268524169925,8.6058988571167,226.51434326171875,857.9933471679688,38.35704040527344,-48.095858306884764,14.061298370361328,-116.89144897460938,-0.8208354354005674,-10.356067657470703,-17.157833099365234,35,-0.3954557992800085,-11.898690223693848,1.531058825665701,37,-6.83488130569458,-5.80598783493042
s31_ha_5,m,3.12,3.12,happiness,1,0.0146484375,15,2.2122128009796143,702,0.0013592257618438453,288,1593.47226488509,2962.614200688712,0.001519856130471453,11274.6015625,1822.4429931640625,31.544048309326172,724.2870483398438,-27.974199295043945,25,-75.31745185852051,17.176353454589844,285.4100036621094,324.14801025390625,38.0305061340332,-61.870163116455075,16.335773468017578,-49.44686508178711,-0.7251469639158992,-13.984936714172363,-17.389650344848633,27,0.2534876095918439,-9.764918327331543,-0.48344572486220105,34,-4.908755302429199,-9.033280372619629
s31_sa_1,m,3.68,3.68,sadness,3,0.021484375,17,1.4485416412353516,362,0.0006916748970979825,220,1690.3559743847886,2853.966684209156,0.001395890503190458,6958.9345703125,2044.181640625,24.866558074951172,548.03662109375,-24.031391143798828,23,-50.88728178024292,15.364513397216797,99.60335540771484,469.0648193359375,47.83059310913086,-64.09432651519775,7.99848747253418,-28.13458251953125,-0.45906807381003345,-11.98538589477539,-13.962776184082031,25,-0.15097522307782008,-8.178339004516602,-0.17065610801522046,28,-2.0778279304504395,-10.685796737670898
s31_sa_2,m,3.88,3.88,sadness,3,0.0283203125,30,0.16885700821876526,635,0.0010440609391662292,342,1698.6453094311826,2963.4906739336107,0.0005543569700967054,6635.0234375,2157.979248046875,16.01648712158203,564.9183349609375,-27.42263412475586,42,-42.61390056610107,20.162635803222656,163.5303192138672,699.1039428710938,26.459529876708984,-35.826544551849366,14.987848281860352,-338.8877868652344,-0.6733313054133654,-12.616613388061523,-11.742727279663086,42,-0.9479672653097775,-14.851555824279785,-0.8584384008068024,48,-8.938665390014648,-7.963183403015137
s31_sa_3,m,4.48,4.48,sadness,3,0.02978515625,39,0.20992569625377655,875,0.0009621364552003797,477,1849.3499810671622,2872.2873218247673,0.00019512466940796002,10015.955078125,1777.699951171875,22.62434196472168,692.9324951171875,-22.163387298583984,60,-42.993439483642575,7.539032459259033,204.79441833496094,763.5151977539062,26.066997528076172,-33.49071720123291,31.819496154785156,-359.5799560546875,-0.8360829211957204,-6.596410274505615,-12.48670482635498,52,0.21372833739048858,-10.409512519836426,0.36590886022316127,59,-6.3938889503479,-4.413839340209961
s31_sa_4,m,3.64,3.64,sadness,3,0.0244140625,13,0.6602591276168823,269,0.0004589570362441009,175,1788.718544190131,2637.478144694743,0.0005191087590355892,8909.1982421875,2210.291259765625,8.430259704589844,443.4639587402344,-28.221843719482422,25,-64.03480495452881,-0.12763583660125732,195.2236785888672,125.5634994506836,26.995006561279297,-23.22330199241638,8.98360824584961,193.062744140625,-0.7580492714393818,-8.946232795715332,-9.529021263122559,20,-0.9581738844856842,-10.479415893554688,-1.089046458221243,25,-5.773254871368408,-9.745020866394043
s31_sa_5,m,2.84,2.84,sadness,3,0.0615234375,16,0.20462892949581146,390,0.0009526272537186742,164,1670.2531280394064,2842.3408945307187,0.0006744378982693888,7348.02734375,2698.44384765625,12.66320514678955,592.3768310546875,-31.589656829833984,24,-35.71205916404724,15.439657211303711,153.3035430908203,79.38973236083984,18.254688262939453,-27.201004610061645,8.99367904663086,-153.20712280273438,-0.8379081512250224,-7.562714576721191,-22.09663963317871,18,-0.5862264882820782,-13.584272384643555,-0.8508438863448529,17,-11.336311340332031,-4.614037990570068
s32_an_1,m,3.88,3.88,anger,0,0.02734375,28,3.503457546234131,1022,0.0007387345867755357,467,1594.738125159208,2598.217851073896,0.00014844049219391308,17663.833984375,1948.6595458984375,45.202796936035156,1105.6729736328125,-25.721763610839844,58,-45.354263114929196,20.038856506347656,351.72125244140625,-1261.0870361328125,19.506837844848633,-44.059145278930664,21.96459197998047,489.5852355957031,0.03842264295633102,-12.551424980163574,-12.563780784606934,45,-0.3206576823850398,-5.4902424812316895,-0.6281134000100037,53,-11.352164268493652,-3.0358083248138428
s32_an_2,m,3.52,3.52,anger,0,0.04296875,35,2.930992841720581,1033,0.004612718732096255,459,1528.781824308057,2518.1381130906266,0.0002429917843983276,19584.904296875,1738.390625,39.61796569824219,791.3701782226562,-7.429910659790039,52,-62.28542207717896,20.73019790649414,635.8103637695312,-1317.7806396484375,19.207473754882812,-46.470036878585816,26.599016189575195,511.40325927734375,0.0847396407597496,-13.981846809387207,-4.123887538909912,51,0.1904809224926738,-3.210508346557617,-0.5413243921551274,48,-10.244192123413086,-0.4821036159992218
s32_an_3,m,2.28,2.28,anger,0,0.03857421875,27,3.498605489730835,813,0.010206883733626455,272,1360.0286381064152,2278.6778957811403,0.0022061152162496,8594.8115234375,1972.229736328125,11.461953163146973,1081.282958984375,-34.7178840637207,27,-59.948492736816405,42.65167999267578,375.91790771484375,-693.7706298828125,19.306135177612305,-55.94487503051758,12.746703147888184,279.58270263671875,-0.7951086859255847,-18.099191665649414,-11.417377471923828,34,-1.0970764717913646,-4.1033406257629395,-0.48045613261943165,26,-12.849040031433105,-3.1115562915802
s32_an_4,m,2.36,2.36,anger,0,0.05029296875,26,3.0155880451202393,959,0.004788824174320325,308,1442.0016530688345,2259.167710238775,0.0018790938227903097,6213.78759765625,2050.700439453125,27.941692352294922,773.2491455078125,-25.919143676757812,37,-50.31183639526367,30.890132904052734,327.1103820800781,-937.2178955078125,20.61538314819336,-49.237431831359864,29.872699737548828,452.7531433105469,-0.4969455244066432,-22.656837463378906,-10.064748764038086,32,-0.579408267443775,-4.384701728820801,0.020492013571240975,33,-13.063130378723145,-1.1235419511795044
s32_an_5,m,4.08,4.08,anger,0,0.052734375,38,2.5120348930358887,1195,0.008596849418245256,474,1466.3729986288865,2153.8889771928793,0.0007283405019552447,12660.31640625,873.1613159179688,50.68095397949219,1186.528564453125,-11.158063888549805,59,-61.69950210571289,31.87621307373047,485.4336242675781,-1803.2822265625,9.771924018859863,-61.54832984924317,28.95330810546875,1032.302490234375,0.8482120411324008,-16.49099349975586,-9.937761306762695,47,1.06059690533111,-5.561252117156982,-0.32953355728271827,41,-9.780982971191406,-5.194277286529541
s32_ha_1,m,2.56,2.56,happiness,1,0.0458984375,19,3.7884864807128906,738,0.002250977930962108,257,1444.633505848284,2714.429884277309,0.001533106230199337,6614.072265625,2350.643798828125,83.98836517333984,1307.0125732421875,-13.41800594329834,26,-45.425956878662106,23.307313919067383,348.0559997558594,-413.2580871582031,18.31121063232422,-53.69670028686524,5.901256561279297,159.6665802001953,0.3345789423936787,-21.54509925842285,-7.389776229858398,32,-0.9558619503754362,-2.1858699321746826,1.9617036617296346,25,-11.837257385253906,-3.8947649002075195
s32_ha_2,m,3.24,3.24,happiness,1,0.01806640625,25,5.4041242599487305,966,0.0010636224495829084,368,1468.6139438838934,2885.1234058286764,0.001986116127227433,9168.9658203125,2641.561767578125,44.50725555419922,934.52099609375,-19.527313232421875,37,-54.559926424026486,20.76405906677246,239.15011596679688,-1306.907958984375,6.608639717102051,-58.36246213912964,32.989288330078125,299.21112060546875,0.4645615029561716,-25.19727897644043,-12.5828218460083,38,0.8035441336246358,-4.246691703796387,-0.7513914439193674,43,-11.231746673583984,-0.8361189961433411
s32_ha_3,m,4.24,4.24,happiness,1,0.01123046875,25,9.791548728942871,640,0.0010058412895887158,273,1471.9181561135056,2714.887280796646,0.0021766956499777736,6587.79833984375,2607.41650390625,58.86274719238281,2638.685546875,-22.660438537597656,30,-44.86036907196045,25.022192001342773,332.3228759765625,-858.8452758789062,6.155747413635254,-46.72808395385742,17.987031936645508,871.2686157226562,-0.7351041819726194,-19.888582229614258,-12.31303882598877,31,-0.5765699167464811,-3.1749908924102783,0.3652120821217584,30,-8.984020233154297,-7.493000030517578
s32_ha_4,m,2.08,2.08,happiness,1,0.0302734375,15,9.018501281738281,531,0.0005949521122965961,201,1574.9811611995558,2647.416760239178,0.0022006286308169365,10059.8662109375,2467.371826171875,25.423728942871094,1794.3878173828125,-34.328216552734375,25,-66.83443412780761,39.45603942871094,170.8926239013672,-496.8283996582031,13.55689811706543,-50.8410139465332,27.800201416015625,72.848876953125,-0.8141031812472712,-17.55478286743164,-6.263396739959717,19,-1.0102257131671084,1.972779393196106,-0.9995041027270615,19,-7.892239093780518,-7.20742130279541
s32_ha_5,m,1.96,1.96,happiness,1,0.02490234375,16,6.348743438720703,571,0.000737094530632021,211,1761.0060362707968,2778.503708247914,0.0022228582494426517,8699.7919921875,3038.24755859375,30.83462142944336,1134.4449462890625,-13.784785270690918,22,-58.21759275436401,5.095158576965332,327.9854431152344,-751.9273071289062,5.00448751449585,-26.026086626052855,25.990089416503906,1.1200342178344727,2.288434429908585,-17.430028915405273,-12.982223510742188,21,0.5302627569790896,5.99309778213501,-0.45069593205255076,22,-10.744099617004395,-6.116096019744873
s32_sa_1,m,2.8,2.8,sadness,3,0.02294921875,24,0.2206079065799713,626,0.009089739371556788,382,1610.1809311542602,2513.606224432312,9.22606104722945e-05,19552.90234375,2138.166259765625,32.72862243652344,727.78173828125,-2.174781560897827,38,-58.02065839767456,20.73961639404297,194.66812133789062,-128.8498077392578,26.21786117553711,-32.937754440307614,21.467193603515625,10.639419555664062,0.484069554126223,-4.94435977935791,-5.892495155334473,35,1.507905745396215,0.17796610295772552,0.08490267077625901,42,-7.604414939880371,-3.7217626571655273
s32_sa_2,m,3.52,3.52,sadness,3,0.03173828125,22,0.0878666490316391,777,0.01018620928749442,404,1612.2746960852771,2674.232018446096,0.0001655281160856248,11879.7958984375,1832.1845703125,29.198596954345703,1200.789306640625,-20.91623306274414,37,-46.89540802955627,16.638986587524414,447.14959716796875,-1059.6766357421875,17.595043182373047,-36.2675468826294,8.386429786682129,219.14613342285156,0.23446683411801317,-5.023759365081787,-8.030232429504395,44,0.211695014762753,-5.051190376281738,-0.5770288741560661,41,-10.515835762023926,-1.9157885313034058
s32_sa_3,m,3.92,3.92,sadness,3,0.046875,25,0.49818336963653564,1020,0.010554380184039473,351,1560.8263509361702,2572.9302823276516,0.0010305286903167143,8728.294921875,3249.21630859375,34.21006393432617,965.8912353515625,-9.089969635009766,42,-59.533402633666995,8.048613548278809,527.451171875,-1088.871337890625,12.588495254516602,-36.3121888256073,26.733753204345703,85.53364562988281,1.1731779036143006,-14.68652057647705,-9.647039413452148,32,-0.01800659339140065,-0.08590052276849747,0.464367890629966,34,-14.852081298828125,-2.988996744155884
s32_sa_4,m,1.88,1.88,sadness,3,0.015625,13,1.7296150922775269,301,0.014514770007226617,151,1631.3782709901575,2609.3162356167377,0.001069141454063356,10979.0458984375,1759.4248046875,42.573387145996094,2895.874755859375,6.371012210845947,19,-47.15536352157593,20.090282440185547,584.8358154296875,-206.76187133789062,20.381500244140625,-31.469503073692323,15.995773315429688,-119.48140716552734,-0.47335141692966065,-10.083270072937012,-11.756267547607422,19,-0.31584274380267674,-7.521341323852539,-0.1236221845486769,19,-11.150951385498047,-2.6457502841949463
